clean_margin,condition,corrupted_margin,head,head_type,idx,margin_damage,margin_damage_fraction,margin_denom,masked_margin,pair_idx,source_position_group,span_end,span_len,span_start,target_position_count,target_position_group,target_positions,task
11.053101539611816,distractor,-7.755781173706055,13-18,candidate,277821_1993.txt_employees_count_total_156,-0.005405426025390625,-0.00028738687500896816,18.80888271331787,11.058506965637207,0,gold_sentence,2039,19,2020,2,query,"[7034, 7035]",employees_count_total
11.053101539611816,random,-7.755781173706055,13-18,candidate,277821_1993.txt_employees_count_total_156,-0.0036721229553222656,-0.00019523344428758503,18.80888271331787,11.056773662567139,0,gold_sentence,447,19,428,2,query,"[7034, 7035]",employees_count_total
11.053101539611816,gold,-7.755781173706055,13-19,same_layer_control,277821_1993.txt_employees_count_total_156,-0.003608226776123047,-0.00019183631644256017,18.80888271331787,11.05670976638794,0,gold_sentence,2771,19,2752,2,query,"[7034, 7035]",employees_count_total
11.053101539611816,gold,-7.755781173706055,14-31,candidate,277821_1993.txt_employees_count_total_156,-0.03053569793701172,-0.0016234721861171756,18.80888271331787,11.083637237548828,0,gold_sentence,2771,19,2752,2,query,"[7034, 7035]",employees_count_total
11.053101539611816,distractor,-7.755781173706055,14-31,candidate,277821_1993.txt_employees_count_total_156,-0.001979827880859375,-0.00010526025979509843,18.80888271331787,11.055081367492676,0,gold_sentence,2039,19,2020,2,query,"[7034, 7035]",employees_count_total
11.053101539611816,random,-7.755781173706055,14-31,candidate,277821_1993.txt_employees_count_total_156,-0.0025610923767089844,-0.0001361639825046902,18.80888271331787,11.055662631988525,0,gold_sentence,447,19,428,2,query,"[7034, 7035]",employees_count_total
11.053101539611816,gold,-7.755781173706055,14-0,same_layer_control,277821_1993.txt_employees_count_total_156,0.012351512908935547,0.0006566850938035729,18.80888271331787,11.04075002670288,0,gold_sentence,2771,19,2752,2,query,"[7034, 7035]",employees_count_total
11.053101539611816,gold,-7.755781173706055,13-18,candidate,277821_1993.txt_employees_count_total_156,0.4452204704284668,0.023670755845227463,18.80888271331787,10.60788106918335,0,gold_sentence,2771,19,2752,2,answer,"[7050, 7051]",employees_count_total
11.053101539611816,distractor,-7.755781173706055,13-18,candidate,277821_1993.txt_employees_count_total_156,-0.008980751037597656,-0.0004774739241283439,18.80888271331787,11.062082290649414,0,gold_sentence,2039,19,2020,2,answer,"[7050, 7051]",employees_count_total
11.053101539611816,random,-7.755781173706055,13-18,candidate,277821_1993.txt_employees_count_total_156,-0.0036754608154296875,-0.00019541090618993708,18.80888271331787,11.056777000427246,0,gold_sentence,447,19,428,2,answer,"[7050, 7051]",employees_count_total
11.053101539611816,gold,-7.755781173706055,13-19,same_layer_control,277821_1993.txt_employees_count_total_156,0.10849332809448242,0.00576819632235052,18.80888271331787,10.944608211517334,0,gold_sentence,2771,19,2752,2,answer,"[7050, 7051]",employees_count_total
11.053101539611816,gold,-7.755781173706055,14-31,candidate,277821_1993.txt_employees_count_total_156,0.019663333892822266,0.0010454280667558946,18.80888271331787,11.033438205718994,0,gold_sentence,2771,19,2752,2,answer,"[7050, 7051]",employees_count_total
11.053101539611816,distractor,-7.755781173706055,14-31,candidate,277821_1993.txt_employees_count_total_156,-0.002463817596435547,-0.0001309922356361449,18.80888271331787,11.055565357208252,0,gold_sentence,2039,19,2020,2,answer,"[7050, 7051]",employees_count_total
11.053101539611816,random,-7.755781173706055,14-31,candidate,277821_1993.txt_employees_count_total_156,-0.0019183158874511719,-0.00010198989045175361,18.80888271331787,11.055019855499268,0,gold_sentence,447,19,428,2,answer,"[7050, 7051]",employees_count_total
11.053101539611816,gold,-7.755781173706055,14-0,same_layer_control,277821_1993.txt_employees_count_total_156,0.04276132583618164,0.0022734644310320427,18.80888271331787,11.010340213775635,0,gold_sentence,2771,19,2752,2,answer,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.15021896362304688,0.006208861478860097,24.194284915924072,7.620021820068359,1,gold_value,3551,29,3522,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,distractor,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.008090019226074219,0.0003343772818327675,24.194284915924072,7.762150764465332,1,gold_value,868,29,839,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,random,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.008340835571289062,0.00034474404183772064,24.194284915924072,7.761899948120117,1,gold_value,2304,29,2275,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,13-19,same_layer_control,745287_1993.txt_employees_count_total_38,0.03088665008544922,0.0012766093394692727,24.194284915924072,7.739354133605957,1,gold_value,3551,29,3522,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,-0.0917978286743164,-0.003794194744474443,24.194284915924072,7.862038612365723,1,gold_value,3551,29,3522,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,distractor,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,0.006901741027832031,0.000285263278159111,24.194284915924072,7.763339042663574,1,gold_value,868,29,839,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,random,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,-0.00023651123046875,-9.775499928625055e-06,24.194284915924072,7.770477294921875,1,gold_value,2304,29,2275,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,14-0,same_layer_control,745287_1993.txt_employees_count_total_38,-0.000667572021484375,-2.7592136895312654e-05,24.194284915924072,7.770908355712891,1,gold_value,3551,29,3522,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,-0.2888774871826172,-0.011939905981370224,24.194284915924072,8.059118270874023,1,gold_value,3551,29,3522,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,distractor,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.008650779724121094,0.0003575546768248301,24.194284915924072,7.761590003967285,1,gold_value,868,29,839,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,random,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.02213764190673828,0.0009149946767869894,24.194284915924072,7.748103141784668,1,gold_value,2304,29,2275,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,gold,-16.424044132232666,13-19,same_layer_control,745287_1993.txt_employees_count_total_38,0.09157657623291016,0.0037850499219605678,24.194284915924072,7.678664207458496,1,gold_value,3551,29,3522,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,gold,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,0.5531539916992188,0.022863002300809752,24.194284915924072,7.2170867919921875,1,gold_value,3551,29,3522,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,distractor,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,-0.022713661193847656,-0.0009388027491938021,24.194284915924072,7.792954444885254,1,gold_value,868,29,839,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,random,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,0.016037940979003906,0.0006628813802406756,24.194284915924072,7.754202842712402,1,gold_value,2304,29,2275,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,gold,-16.424044132232666,14-0,same_layer_control,745287_1993.txt_employees_count_total_38,0.07426929473876953,0.0030697040642803765,24.194284915924072,7.695971488952637,1,gold_value,3551,29,3522,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,gold,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.15021896362304688,0.006208861478860097,24.194284915924072,7.620021820068359,1,gold_sentence,3551,29,3522,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,distractor,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.008090019226074219,0.0003343772818327675,24.194284915924072,7.762150764465332,1,gold_sentence,868,29,839,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,random,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.008340835571289062,0.00034474404183772064,24.194284915924072,7.761899948120117,1,gold_sentence,2304,29,2275,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,13-19,same_layer_control,745287_1993.txt_employees_count_total_38,0.03088665008544922,0.0012766093394692727,24.194284915924072,7.739354133605957,1,gold_sentence,3551,29,3522,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,-0.0917978286743164,-0.003794194744474443,24.194284915924072,7.862038612365723,1,gold_sentence,3551,29,3522,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,distractor,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,0.006901741027832031,0.000285263278159111,24.194284915924072,7.763339042663574,1,gold_sentence,868,29,839,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,random,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,-0.00023651123046875,-9.775499928625055e-06,24.194284915924072,7.770477294921875,1,gold_sentence,2304,29,2275,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,14-0,same_layer_control,745287_1993.txt_employees_count_total_38,-0.000667572021484375,-2.7592136895312654e-05,24.194284915924072,7.770908355712891,1,gold_sentence,3551,29,3522,2,query,"[7050, 7051]",employees_count_total
7.770240783691406,gold,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,-0.2888774871826172,-0.011939905981370224,24.194284915924072,8.059118270874023,1,gold_sentence,3551,29,3522,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,distractor,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.008650779724121094,0.0003575546768248301,24.194284915924072,7.761590003967285,1,gold_sentence,868,29,839,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,random,-16.424044132232666,13-18,candidate,745287_1993.txt_employees_count_total_38,0.02213764190673828,0.0009149946767869894,24.194284915924072,7.748103141784668,1,gold_sentence,2304,29,2275,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,gold,-16.424044132232666,13-19,same_layer_control,745287_1993.txt_employees_count_total_38,0.09157657623291016,0.0037850499219605678,24.194284915924072,7.678664207458496,1,gold_sentence,3551,29,3522,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,gold,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,0.5531539916992188,0.022863002300809752,24.194284915924072,7.2170867919921875,1,gold_sentence,3551,29,3522,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,distractor,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,-0.022713661193847656,-0.0009388027491938021,24.194284915924072,7.792954444885254,1,gold_sentence,868,29,839,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,random,-16.424044132232666,14-31,candidate,745287_1993.txt_employees_count_total_38,0.016037940979003906,0.0006628813802406756,24.194284915924072,7.754202842712402,1,gold_sentence,2304,29,2275,2,answer,"[7066, 7067]",employees_count_total
7.770240783691406,gold,-16.424044132232666,14-0,same_layer_control,745287_1993.txt_employees_count_total_38,0.07426929473876953,0.0030697040642803765,24.194284915924072,7.695971488952637,1,gold_sentence,3551,29,3522,2,answer,"[7066, 7067]",employees_count_total
13.279099464416504,gold,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,0.16930389404296875,0.007192183981323204,23.53998374938965,13.109795570373535,2,gold_value,4327,34,4293,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,distractor,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,-0.004786491394042969,-0.00020333452414414153,23.53998374938965,13.283885955810547,2,gold_value,336,34,302,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,random,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,0.010529518127441406,0.00044730354275263333,23.53998374938965,13.268569946289062,2,gold_value,2023,34,1989,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,gold,-10.260884284973145,13-19,same_layer_control,10456_1993.txt_employees_count_total_98,0.01793956756591797,0.0007620892077456557,23.53998374938965,13.261159896850586,2,gold_value,4327,34,4293,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,gold,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,0.02994537353515625,0.0012721068057633084,23.53998374938965,13.249154090881348,2,gold_value,4327,34,4293,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,distractor,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,-0.001659393310546875,-7.04925427397502e-05,23.53998374938965,13.28075885772705,2,gold_value,336,34,302,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,random,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,-0.007870674133300781,-0.00033435342254664276,23.53998374938965,13.286970138549805,2,gold_value,2023,34,1989,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,gold,-10.260884284973145,14-0,same_layer_control,10456_1993.txt_employees_count_total_98,-0.010587692260742188,-0.00044977483304408435,23.53998374938965,13.289687156677246,2,gold_value,4327,34,4293,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,gold,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,-0.7058639526367188,-0.029985745111443442,23.53998374938965,13.984963417053223,2,gold_value,4327,34,4293,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,distractor,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,-0.009222984313964844,-0.00039180079358397944,23.53998374938965,13.288322448730469,2,gold_value,336,34,302,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,random,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,-0.000598907470703125,-2.5442136115266165e-05,23.53998374938965,13.279698371887207,2,gold_value,2023,34,1989,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,gold,-10.260884284973145,13-19,same_layer_control,10456_1993.txt_employees_count_total_98,0.13413429260253906,0.005698147204796475,23.53998374938965,13.144965171813965,2,gold_value,4327,34,4293,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,gold,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,0.0879354476928711,0.0037355780967839925,23.53998374938965,13.191164016723633,2,gold_value,4327,34,4293,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,distractor,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,-0.0014123916625976562,-5.999968723998279e-05,23.53998374938965,13.280511856079102,2,gold_value,336,34,302,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,random,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,0.010976791381835938,0.00046630411892788784,23.53998374938965,13.268122673034668,2,gold_value,2023,34,1989,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,gold,-10.260884284973145,14-0,same_layer_control,10456_1993.txt_employees_count_total_98,0.02276611328125,0.0009671252760248948,23.53998374938965,13.256333351135254,2,gold_value,4327,34,4293,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,gold,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,0.16930389404296875,0.007192183981323204,23.53998374938965,13.109795570373535,2,gold_sentence,4327,34,4293,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,distractor,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,-0.004786491394042969,-0.00020333452414414153,23.53998374938965,13.283885955810547,2,gold_sentence,336,34,302,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,random,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,0.010529518127441406,0.00044730354275263333,23.53998374938965,13.268569946289062,2,gold_sentence,2023,34,1989,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,gold,-10.260884284973145,13-19,same_layer_control,10456_1993.txt_employees_count_total_98,0.01793956756591797,0.0007620892077456557,23.53998374938965,13.261159896850586,2,gold_sentence,4327,34,4293,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,gold,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,0.02994537353515625,0.0012721068057633084,23.53998374938965,13.249154090881348,2,gold_sentence,4327,34,4293,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,distractor,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,-0.001659393310546875,-7.04925427397502e-05,23.53998374938965,13.28075885772705,2,gold_sentence,336,34,302,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,random,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,-0.007870674133300781,-0.00033435342254664276,23.53998374938965,13.286970138549805,2,gold_sentence,2023,34,1989,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,gold,-10.260884284973145,14-0,same_layer_control,10456_1993.txt_employees_count_total_98,-0.010587692260742188,-0.00044977483304408435,23.53998374938965,13.289687156677246,2,gold_sentence,4327,34,4293,2,query,"[7062, 7063]",employees_count_total
13.279099464416504,gold,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,-0.7058639526367188,-0.029985745111443442,23.53998374938965,13.984963417053223,2,gold_sentence,4327,34,4293,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,distractor,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,-0.009222984313964844,-0.00039180079358397944,23.53998374938965,13.288322448730469,2,gold_sentence,336,34,302,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,random,-10.260884284973145,13-18,candidate,10456_1993.txt_employees_count_total_98,-0.000598907470703125,-2.5442136115266165e-05,23.53998374938965,13.279698371887207,2,gold_sentence,2023,34,1989,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,gold,-10.260884284973145,13-19,same_layer_control,10456_1993.txt_employees_count_total_98,0.13413429260253906,0.005698147204796475,23.53998374938965,13.144965171813965,2,gold_sentence,4327,34,4293,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,gold,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,0.0879354476928711,0.0037355780967839925,23.53998374938965,13.191164016723633,2,gold_sentence,4327,34,4293,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,distractor,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,-0.0014123916625976562,-5.999968723998279e-05,23.53998374938965,13.280511856079102,2,gold_sentence,336,34,302,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,random,-10.260884284973145,14-31,candidate,10456_1993.txt_employees_count_total_98,0.010976791381835938,0.00046630411892788784,23.53998374938965,13.268122673034668,2,gold_sentence,2023,34,1989,2,answer,"[7078, 7079]",employees_count_total
13.279099464416504,gold,-10.260884284973145,14-0,same_layer_control,10456_1993.txt_employees_count_total_98,0.02276611328125,0.0009671252760248948,23.53998374938965,13.256333351135254,2,gold_sentence,4327,34,4293,2,answer,"[7078, 7079]",employees_count_total
10.279242992401123,gold,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,0.30492687225341797,0.013720492390164324,22.22419309616089,9.974316120147705,3,gold_value,5225,20,5205,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,distractor,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,0.0005774497985839844,2.5982936527118988e-05,22.22419309616089,10.278665542602539,3,gold_value,985,20,965,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,random,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,0.0006852149963378906,3.0831940371156056e-05,22.22419309616089,10.278557777404785,3,gold_value,4710,20,4690,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,gold,-11.944950103759766,13-19,same_layer_control,34501_1993.txt_employees_count_total_219,-0.015050411224365234,-0.0006772084439351417,22.22419309616089,10.294293403625488,3,gold_value,5225,20,5205,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,gold,-11.944950103759766,14-31,candidate,34501_1993.txt_employees_count_total_219,-0.03468036651611328,-0.0015604780954726375,22.22419309616089,10.313923358917236,3,gold_value,5225,20,5205,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,distractor,-11.944950103759766,14-31,candidate,34501_1993.txt_employees_count_total_219,-0.007177829742431641,-0.0003229736940897788,22.22419309616089,10.286420822143555,3,gold_value,985,20,965,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,random,-11.944950103759766,14-31,candidate,34501_1993.txt_employees_count_total_219,0.0008525848388671875,3.8362915367868495e-05,22.22419309616089,10.278390407562256,3,gold_value,4710,20,4690,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,gold,-11.944950103759766,14-0,same_layer_control,34501_1993.txt_employees_count_total_219,-0.0049648284912109375,-0.00022339746913324765,22.22419309616089,10.284207820892334,3,gold_value,5225,20,5205,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,gold,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,0.9436945915222168,0.04246249064877118,22.22419309616089,9.335548400878906,3,gold_value,5225,20,5205,2,answer,"[7054, 7055]",employees_count_total
10.279242992401123,distractor,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,0.008617877960205078,0.00038777011713841573,22.22419309616089,10.270625114440918,3,gold_value,985,20,965,2,answer,"[7054, 7055]",employees_count_total
10.279242992401123,random,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,-0.006965160369873047,-0.00031340442101703307,22.22419309616089,10.286208152770996,3,gold_value,4710,20,4690,2,answer,"[7054, 7055]",employees_count_total
10.279242992401123,gold,-11.944950103759766,13-19,same_layer_control,34501_1993.txt_employees_count_total_219,-0.4714689254760742,-0.021214220171508407,22.22419309616089,10.750711917877197,3,gold_value,5225,20,5205,2,answer,"[7054, 7055]",employees_count_total
10.279242992401123,gold,-11.944950103759766,14-31,candidate,34501_1993.txt_employees_count_total_219,-0.10465383529663086,-0.004709004949867415,22.22419309616089,10.383896827697754,3,gold_value,5225,20,5205,2,answer,"[7054, 7055]",employees_count_total
10.279242992401123,distractor,-11.944950103759766,14-31,candidate,34501_1993.txt_employees_count_total_219,-0.0002484321594238281,-1.1178455764350943e-05,22.22419309616089,10.279491424560547,3,gold_value,985,20,965,2,answer,"[7054, 7055]",employees_count_total
10.279242992401123,random,-11.944950103759766,14-31,candidate,34501_1993.txt_employees_count_total_219,-0.006266117095947266,-0.00028195026333845634,22.22419309616089,10.28550910949707,3,gold_value,4710,20,4690,2,answer,"[7054, 7055]",employees_count_total
10.279242992401123,gold,-11.944950103759766,14-0,same_layer_control,34501_1993.txt_employees_count_total_219,0.12625598907470703,0.005681015662904633,22.22419309616089,10.152987003326416,3,gold_value,5225,20,5205,2,answer,"[7054, 7055]",employees_count_total
10.279242992401123,gold,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,0.30492687225341797,0.013720492390164324,22.22419309616089,9.974316120147705,3,gold_sentence,5225,20,5205,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,distractor,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,0.0005774497985839844,2.5982936527118988e-05,22.22419309616089,10.278665542602539,3,gold_sentence,985,20,965,2,query,"[7038, 7039]",employees_count_total
10.279242992401123,random,-11.944950103759766,13-18,candidate,34501_1993.txt_employees_count_total_219,0.0006852149963378906,3.0831940371156056e-05,22.22419309616089,10.278557777404785,3,gold_sentence,4710,20,4690,2,query,"[7038, 7039]",employees_count_total
